scaffold4_cov173	31313
scaffold4_cov173	30675
scaffold4_cov173	40209
scaffold4_cov173	39959
scaffold4_cov173	50360
scaffold4_cov173	55543
scaffold4_cov173	70292
scaffold4_cov173	70178
scaffold4_cov173	111328
scaffold4_cov173	111161
scaffold4_cov173	134179
scaffold4_cov173	155633
scaffold4_cov173	155153
scaffold4_cov173	169588
scaffold4_cov173	169066
scaffold4_cov173	200958
scaffold4_cov173	230586
scaffold4_cov173	233632
scaffold4_cov173	233493
scaffold4_cov173	287906
scaffold4_cov173	287864
scaffold4_cov173	342674
scaffold4_cov173	413422
scaffold4_cov173	413205
scaffold4_cov173	422250
scaffold4_cov173	422127
scaffold4_cov173	550440
scaffold4_cov173	549964
scaffold6_cov192	113977
scaffold6_cov192	113797
scaffold6_cov192	152881
scaffold6_cov192	152124
scaffold6_cov192	160030
scaffold6_cov192	161708
scaffold6_cov192	161654
scaffold6_cov192	162774
scaffold6_cov192	162533
scaffold6_cov192	187732
scaffold6_cov192	187386
scaffold6_cov192	240876
scaffold6_cov192	240694
scaffold6_cov192	248729
scaffold6_cov192	248389
scaffold6_cov192	290512
scaffold6_cov192	290009
scaffold6_cov192	300962
scaffold6_cov192	300047
scaffold6_cov192	407411
scaffold6_cov192	407303
scaffold6_cov192	417030
scaffold6_cov192	416721
scaffold6_cov192	430526
scaffold6_cov192	430402
scaffold6_cov192	458535
scaffold6_cov192	458379
scaffold6_cov192	461076
scaffold6_cov192	460737
scaffold6_cov192	500562
scaffold6_cov192	525008
scaffold6_cov192	571441
scaffold6_cov192	571029
scaffold6_cov192	581508
scaffold6_cov192	580871
scaffold6_cov192	589632
scaffold6_cov192	588938
scaffold6_cov192	590272
scaffold6_cov192	589632
scaffold6_cov192	636300
scaffold6_cov192	637044
scaffold6_cov192	636848
scaffold6_cov192	641399
scaffold6_cov192	641032
scaffold6_cov192	649602
scaffold6_cov192	757947
scaffold6_cov192	757138
scaffold6_cov192	768065
scaffold6_cov192	767143
scaffold6_cov192	789217
scaffold6_cov192	789118
scaffold6_cov192	818504
scaffold6_cov192	848675
scaffold6_cov192	848553
scaffold6_cov192	880696
scaffold6_cov192	880275
scaffold6_cov192	899792
scaffold6_cov192	942865
scaffold6_cov192	942672
scaffold6_cov192	967392
scaffold6_cov192	966922
scaffold6_cov192	976985
scaffold6_cov192	976601
scaffold6_cov192	986945
scaffold6_cov192	986480
scaffold6_cov192	1042642
scaffold6_cov192	1042127
scaffold6_cov192	1051820
scaffold6_cov192	1104536
scaffold6_cov192	1104261
scaffold6_cov192	1177259
scaffold6_cov192	1176734
scaffold6_cov192	1181596
scaffold6_cov192	1181022
scaffold6_cov192	1260397
scaffold6_cov192	1260306
scaffold6_cov192	1269249
scaffold6_cov192	1268469
scaffold6_cov192	1335919
scaffold6_cov192	1335412
scaffold6_cov192	1355465
scaffold6_cov192	1355224
scaffold6_cov192	1366084
scaffold6_cov192	1365569
scaffold6_cov192	1369719
scaffold6_cov192	1369012
scaffold6_cov192	1387890
scaffold6_cov192	1387722
scaffold6_cov192	1455625
scaffold6_cov192	1455302
scaffold6_cov192	1477219
scaffold6_cov192	1553157
scaffold6_cov192	1552213
scaffold6_cov192	1554746
scaffold6_cov192	1554345
scaffold6_cov192	1656363
scaffold6_cov192	1655481
scaffold6_cov192	1701254
scaffold6_cov192	1700597
scaffold6_cov192	1729050
scaffold6_cov192	1746227
scaffold6_cov192	1759667
scaffold6_cov192	1759217
scaffold6_cov192	1798810
scaffold6_cov192	1798179
scaffold6_cov192	1810632
scaffold6_cov192	1810189
scaffold6_cov192	1819819
scaffold6_cov192	1819140
scaffold6_cov192	1827513
scaffold6_cov192	1827061
scaffold6_cov192	1850360
scaffold6_cov192	1850084
scaffold6_cov192	1867990
scaffold6_cov192	1875657
scaffold6_cov192	1875281
scaffold6_cov192	1918367
scaffold6_cov192	1920715
scaffold6_cov192	1920584
scaffold6_cov192	1938949
scaffold6_cov192	1938662
scaffold6_cov192	1948819
scaffold6_cov192	1948242
scaffold6_cov192	1956961
scaffold6_cov192	1964971
scaffold6_cov192	1964138
scaffold6_cov192	1976693
scaffold6_cov192	1976248
scaffold6_cov192	1982273
scaffold6_cov192	1981920
scaffold6_cov192	1983997
scaffold6_cov192	1983442
scaffold6_cov192	2002355
scaffold6_cov192	2002093
scaffold6_cov192	2022731
scaffold6_cov192	2022536
scaffold6_cov192	2025062
scaffold6_cov192	2024494
scaffold6_cov192	2053386
scaffold6_cov192	2053185
